"RowIDFile","Dataset_name","Program","DatasetID","SampleDesign","SampMethod","MethodCode","Method_area","Region","Island","Moku","Site","Latitude","Longitude","coord.join10","Survey_date","Year","Month","Day","Reef_Habitat","Habitat_Category","SurveyDomain","Management","Rugosity","Depth","SurveyID","RepID","TransID","Replicate","Diver","SpeciesCode","Taxon","Number","Size_cm","num_line_m2","bio_line_gm2","Count_max_from_CRED","MaxSize_touse","a.final","b.final","use4biomass","QC"
167043,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.2570317,-157.7519337,28418,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.2024,"MBAY_2024_16","MBAY_2024_16","MBAY_2024_16","MBAY_2024_16_KxK","KxK","OXBI","Oxycheilinus bimaculatus",4,7,0.032,0.113678365726952,20,15,0.01414,2.84,1,"JS_2025"
167044,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.2570317,-157.7519337,28418,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.2024,"MBAY_2024_16","MBAY_2024_16","MBAY_2024_16","MBAY_2024_16_KxK","KxK","OXBI","Oxycheilinus bimaculatus",7,8,0.056,0.290678559638746,20,15,0.01414,2.84,1,"JS_2025"
167045,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.2570317,-157.7519337,28418,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.2024,"MBAY_2024_16","MBAY_2024_16","MBAY_2024_16","MBAY_2024_16_KxK","KxK","OXBI","Oxycheilinus bimaculatus",1,11,0.008,0.102587541543603,20,15,0.01414,2.84,1,"JS_2025"
167046,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.2570317,-157.7519337,28418,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.2024,"MBAY_2024_16","MBAY_2024_16","MBAY_2024_16","MBAY_2024_16_KxK","KxK","PAAR","Paracirrhites arcatus",1,7,0.008,0.0518610530286999,20,20,0.016806494,3.060324479,1,"JS_2025"
167047,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.2570317,-157.7519337,28418,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.2024,"MBAY_2024_16","MBAY_2024_16","MBAY_2024_16","MBAY_2024_16_KxK","KxK","PAAR","Paracirrhites arcatus",1,8,0.008,0.0780396846357737,20,20,0.016806494,3.060324479,1,"JS_2025"
167048,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.2570317,-157.7519337,28418,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.2024,"MBAY_2024_16","MBAY_2024_16","MBAY_2024_16","MBAY_2024_16_KxK","KxK","PAPL","Parupeneus pleurostigma",1,8,0.008,0.0498435824344462,50,33,0.010123724,3.088483989,1,"JS_2025"
167049,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.2570317,-157.7519337,28418,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.2024,"MBAY_2024_16","MBAY_2024_16","MBAY_2024_16","MBAY_2024_16_KxK","KxK","PSCE","Pseudojuloides cerasinus",3,8,0.024,0.141550258701634,20,13,0.0106,3.04,1,"JS_2025"
167050,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.2570317,-157.7519337,28418,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.2024,"MBAY_2024_16","MBAY_2024_16","MBAY_2024_16","MBAY_2024_16_KxK","KxK","PSCE","Pseudojuloides cerasinus",2,10,0.016,0.185962702065884,20,13,0.0106,3.04,1,"JS_2025"
167051,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.2570317,-157.7519337,28418,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.2024,"MBAY_2024_16","MBAY_2024_16","MBAY_2024_16","MBAY_2024_16_KxK","KxK","PSCE","Pseudojuloides cerasinus",1,12,0.008,0.161847814845367,20,13,0.0106,3.04,1,"JS_2025"
167052,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.2570317,-157.7519337,28418,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.2024,"MBAY_2024_16","MBAY_2024_16","MBAY_2024_16","MBAY_2024_16_KxK","KxK","SUBU","Sufflamen bursa",1,17,0.008,0.928308099732713,25,25,0.03195546,2.893299362,1,"JS_2025"
167053,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.2570317,-157.7519337,28418,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",19.2024,"MBAY_2024_16","MBAY_2024_16","MBAY_2024_16","MBAY_2024_16_KxK","KxK","SYUL","Synodus ulae",1,7,0.008,0.0453066352317939,5,30,0.004982758,3.61567757,1,"JS_2025"
167054,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","ACNR","Acanthurus nigroris",2,10,0.016,0.335123965168337,20,25,0.02363453,2.947538533,1,"JS_2025"
167055,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","ACNR","Acanthurus nigroris",2,11,0.016,0.44382526435173,20,25,0.02363453,2.947538533,1,"JS_2025"
167056,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","AEOC","Aetobatus ocellatus",1,100,0.008,85.8898805263912,10,330,0.0059,3.13,0,"JS_2025"
167057,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","APVI","Aprion virescens",1,50,0.008,28.656899212253,30,112,0.054840958,2.834090163,1,"JS_2025"
167058,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","CACO","Canthigaster coronata",1,10,0.008,0.851750305666781,3,14,0.119554482,2.949656449,1,"JS_2025"
167059,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","CAJA","Canthigaster jactator",1,8,0.008,0.114442422231857,15,9,0.034555953,2.897800017,1,"JS_2025"
167060,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","MENI","Melichthys niger",1,28,0.008,3.74995160668146,50,50,0.011904137,3.175353113,1,"JS_2025"
167061,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","OXBI","Oxycheilinus bimaculatus",4,6,0.032,0.0733751393205783,20,15,0.01414,2.84,1,"JS_2025"
167062,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","OXBI","Oxycheilinus bimaculatus",4,9,0.032,0.232085557015051,20,15,0.01414,2.84,1,"JS_2025"
167063,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","OXBI","Oxycheilinus bimaculatus",2,10,0.016,0.1565198388607,20,15,0.01414,2.84,1,"JS_2025"
167064,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","OXBI","Oxycheilinus bimaculatus",10,10,0.08,0.782599194303501,20,15,0.01414,2.84,1,"JS_2025"
167065,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","OXBI","Oxycheilinus bimaculatus",3,13,0.024,0.494606445638378,20,15,0.01414,2.84,1,"JS_2025"
167066,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","PAAR","Paracirrhites arcatus",1,8,0.008,0.0780396846357737,20,20,0.016806494,3.060324479,1,"JS_2025"
167067,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","PAMU","Parupeneus multifasciatus",2,10,0.016,0.196806609001597,50,35,0.009318851,3.120557328,1,"JS_2025"
167068,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","PAMU","Parupeneus multifasciatus",1,13,0.008,0.223139494977593,50,35,0.009318851,3.120557328,1,"JS_2025"
167069,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","PSCE","Pseudojuloides cerasinus",2,8,0.016,0.0943668391344228,20,13,0.0106,3.04,1,"JS_2025"
167070,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","PSCE","Pseudojuloides cerasinus",4,10,0.032,0.371925404131768,20,13,0.0106,3.04,1,"JS_2025"
167071,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","PSCE","Pseudojuloides cerasinus",3,12,0.024,0.485543444536102,20,13,0.0106,3.04,1,"JS_2025"
167072,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","PSCE","Pseudojuloides cerasinus",1,12,0.008,0.161847814845367,20,13,0.0106,3.04,1,"JS_2025"
167073,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","PSCE","Pseudojuloides cerasinus",1,14,0.008,0.258597951768971,20,13,0.0106,3.04,1,"JS_2025"
167074,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","SUBU","Sufflamen bursa",2,17,0.016,1.85661619946543,25,25,0.03195546,2.893299362,1,"JS_2025"
167075,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","SUBU","Sufflamen bursa",2,19,0.016,2.56142730051442,25,25,0.03195546,2.893299362,1,"JS_2025"
167076,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25822068,-157.7428923,28419,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.0688,"MBAY_2024_28","MBAY_2024_28","MBAY_2024_28","MBAY_2024_28_MC","MC","SUFR","Sufflamen fraenatum",1,34,0.008,6.43616492073403,25,38,0.02357,2.96,1,"JS_2025"
167077,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25726048,-157.746526,28420,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.9832,"MBAY_2024_219","MBAY_2024_219","MBAY_2024_219","MBAY_2024_219_MC","MC","CAJA","Canthigaster jactator",2,8,0.016,0.228884844463714,15,9,0.034555953,2.897800017,1,"JS_2025"
167078,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25726048,-157.746526,28420,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.9832,"MBAY_2024_219","MBAY_2024_219","MBAY_2024_219","MBAY_2024_219_MC","MC","OXBI","Oxycheilinus bimaculatus",1,3,0.008,0.00256190935678561,20,15,0.01414,2.84,1,"JS_2025"
167079,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25726048,-157.746526,28420,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.9832,"MBAY_2024_219","MBAY_2024_219","MBAY_2024_219","MBAY_2024_219_MC","MC","OXBI","Oxycheilinus bimaculatus",4,6,0.032,0.0733751393205783,20,15,0.01414,2.84,1,"JS_2025"
167080,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25726048,-157.746526,28420,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.9832,"MBAY_2024_219","MBAY_2024_219","MBAY_2024_219","MBAY_2024_219_MC","MC","OXBI","Oxycheilinus bimaculatus",10,10,0.08,0.782599194303501,20,15,0.01414,2.84,1,"JS_2025"
167081,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25726048,-157.746526,28420,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.9832,"MBAY_2024_219","MBAY_2024_219","MBAY_2024_219","MBAY_2024_219_MC","MC","OXBI","Oxycheilinus bimaculatus",4,12,0.032,0.525380714198004,20,15,0.01414,2.84,1,"JS_2025"
167082,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25726048,-157.746526,28420,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.9832,"MBAY_2024_219","MBAY_2024_219","MBAY_2024_219","MBAY_2024_219_MC","MC","PAAR","Paracirrhites arcatus",1,9,0.008,0.111907404287524,20,20,0.016806494,3.060324479,1,"JS_2025"
167083,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25726048,-157.746526,28420,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.9832,"MBAY_2024_219","MBAY_2024_219","MBAY_2024_219","MBAY_2024_219_MC","MC","SUBU","Sufflamen bursa",2,17,0.016,1.85661619946543,25,25,0.03195546,2.893299362,1,"JS_2025"
167084,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25726048,-157.746526,28420,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.9832,"MBAY_2024_219","MBAY_2024_219","MBAY_2024_219","MBAY_2024_219_MC","MC","SUBU","Sufflamen bursa",1,19,0.008,1.28071365025721,25,25,0.03195546,2.893299362,1,"JS_2025"
167085,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25726048,-157.746526,28420,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",17.9832,"MBAY_2024_219","MBAY_2024_219","MBAY_2024_219","MBAY_2024_219_MC","MC","SUFR","Sufflamen fraenatum",1,28,0.008,3.62274146784803,25,38,0.02357,2.96,1,"JS_2025"
167086,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25944003,-157.7520234,28421,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.5448,"MBAY_2024_85","MBAY_2024_85","MBAY_2024_85","MBAY_2024_85_MC","MC","ACDU","Acanthurus dussumieri",1,9,0.008,0.642020324819436,20,54,0.656330038,2.187427712,1,"JS_2025"
167087,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25944003,-157.7520234,28421,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.5448,"MBAY_2024_85","MBAY_2024_85","MBAY_2024_85","MBAY_2024_85_MC","MC","CACO","Canthigaster coronata",1,10,0.008,0.851750305666781,3,14,0.119554482,2.949656449,1,"JS_2025"
167088,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25944003,-157.7520234,28421,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.5448,"MBAY_2024_85","MBAY_2024_85","MBAY_2024_85","MBAY_2024_85_MC","MC","CAJA","Canthigaster jactator",1,7,0.008,0.0777209277947223,15,9,0.034555953,2.897800017,1,"JS_2025"
167089,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25944003,-157.7520234,28421,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.5448,"MBAY_2024_85","MBAY_2024_85","MBAY_2024_85","MBAY_2024_85_MC","MC","CAJA","Canthigaster jactator",1,8,0.008,0.114442422231857,15,9,0.034555953,2.897800017,1,"JS_2025"
167090,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25944003,-157.7520234,28421,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.5448,"MBAY_2024_85","MBAY_2024_85","MBAY_2024_85","MBAY_2024_85_MC","MC","NAAN","Naso annulatus",1,10,0.008,0.173073405491044,20,100,0.02601,2.92,1,"JS_2025"
167091,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25944003,-157.7520234,28421,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.5448,"MBAY_2024_85","MBAY_2024_85","MBAY_2024_85","MBAY_2024_85_MC","MC","OXBI","Oxycheilinus bimaculatus",1,6,0.008,0.0183437848301446,20,15,0.01414,2.84,1,"JS_2025"
167092,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25944003,-157.7520234,28421,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.5448,"MBAY_2024_85","MBAY_2024_85","MBAY_2024_85","MBAY_2024_85_MC","MC","OXBI","Oxycheilinus bimaculatus",4,9,0.032,0.232085557015051,20,15,0.01414,2.84,1,"JS_2025"
167093,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25944003,-157.7520234,28421,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.5448,"MBAY_2024_85","MBAY_2024_85","MBAY_2024_85","MBAY_2024_85_MC","MC","OXBI","Oxycheilinus bimaculatus",1,10,0.008,0.0782599194303501,20,15,0.01414,2.84,1,"JS_2025"
167094,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25944003,-157.7520234,28421,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.5448,"MBAY_2024_85","MBAY_2024_85","MBAY_2024_85","MBAY_2024_85_MC","MC","OXBI","Oxycheilinus bimaculatus",2,13,0.016,0.329737630425585,20,15,0.01414,2.84,1,"JS_2025"
167095,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25944003,-157.7520234,28421,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.5448,"MBAY_2024_85","MBAY_2024_85","MBAY_2024_85","MBAY_2024_85_MC","MC","PSCE","Pseudojuloides cerasinus",2,9,0.016,0.134996676481222,20,13,0.0106,3.04,1,"JS_2025"
167096,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25944003,-157.7520234,28421,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.5448,"MBAY_2024_85","MBAY_2024_85","MBAY_2024_85","MBAY_2024_85_MC","MC","PSCE","Pseudojuloides cerasinus",6,10,0.048,0.557888106197653,20,13,0.0106,3.04,1,"JS_2025"
167097,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25944003,-157.7520234,28421,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.5448,"MBAY_2024_85","MBAY_2024_85","MBAY_2024_85","MBAY_2024_85_MC","MC","PSCE","Pseudojuloides cerasinus",1,13,0.008,0.206435148142755,20,13,0.0106,3.04,1,"JS_2025"
167098,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KONA OAH","MBAY",21.25944003,-157.7520234,28421,"2024-12-02",2024,12,2,"Hard_Bottom","Pavement",NA,NA,"R1 = 0m-0.5m",15.5448,"MBAY_2024_85","MBAY_2024_85","MBAY_2024_85","MBAY_2024_85_MC","MC","SUBU","Sufflamen bursa",1,17,0.008,0.928308099732713,25,25,0.03195546,2.893299362,1,"JS_2025"
